ADM1_NAME,ADM2_NAME,year,yield,dataset
Al_Qunaytirah,Al_Qunaytirah,2004,2599.78,merged_hard
Aleppo,Afrin,2004,4480.428954,merged_hard
Aleppo,Ain_Al_Arab,2004,3760.008473,merged_hard
Aleppo,Ain_Al_Arab,2004,3500.0,merged_hard
Aleppo,Al_Bab,2004,4225.0,merged_hard
Aleppo,Al_Bab,2004,3406.863964,merged_hard
Aleppo,Al_Bab,2004,4012.982798,merged_hard
Aleppo,Al_Bab,2004,3829.955947,merged_hard
Aleppo,As_Safira,2004,4400.797607,merged_hard
Aleppo,As_Safira,2004,4400.252525,merged_hard
Aleppo,As_Safira,2004,4304.0,merged_hard
Aleppo,Azaz,2004,3220.523276,merged_hard
Aleppo,Azaz,2004,3205.08744,merged_hard
Aleppo,Jarablus,2004,2447.103275,merged_hard
Aleppo,Jebel_Saman,2004,4786.7884,merged_hard
Aleppo,Jebel_Saman,2004,4768.021359,merged_hard
Aleppo,Jebel_Saman,2004,3459.760956,merged_hard
Aleppo,Jebel_Saman,2004,3669.99003,merged_hard
Aleppo,Menbij,2004,4799.519808,merged_hard
Aleppo,Menbij,2004,4940.0,merged_hard
As_Suweida,As_Suwayda,2004,2352.94,merged_hard
As_Suweida,As_Suwayda,2004,2400.86,merged_hard
As_Suweida,Shahba,2004,1550.0,merged_hard
Damascus,Al_Ghutta,2004,5129.82,merged_hard
Damascus,Al_Ghutta,2004,4579.51,merged_hard
Damascus,Al_Ghutta,2004,5100.13,merged_hard
Damascus,Al_Qutayfah,2004,2666.67,merged_hard
Damascus,Al_Qutayfah,2004,3875.0,merged_hard
Damascus,At_Tall,2004,2100.0,merged_hard
Damascus,At_Tall,2004,2238.1,merged_hard
Damascus,At_Tall,2004,2333.33,merged_hard
Damascus,Az_Zabdani,2004,4276.32,merged_hard
Damascus,Darayya,2004,4000.0,merged_hard
Damascus,Darayya,2004,4250.7,merged_hard
Damascus,Duma,2004,3875.0,merged_hard
Damascus,Duma,2004,3500.14,merged_hard
Damascus,Qatana,2004,5382.85,merged_hard
Damascus,Qatana,2004,5000.0,merged_hard
Damascus,Qatana,2004,4799.43,merged_hard
Damascus,Yabrud,2004,3541.67,merged_hard
Damascus,Yabrud,2004,3383.33,merged_hard
Dara,As_Sanamayn,2004,3818.52,merged_hard
Dara,As_Sanamayn,2004,3610.67,merged_hard
Dara,Dara,2004,3876.03,merged_hard
Dara,Dara,2004,3552.02,merged_hard
Dara,Dara,2004,3550.63,merged_hard
Dara,Izra,2004,4085.22,merged_hard
Dara,Izra,2004,3834.76,merged_hard
Dayr_Az_Zor,Abu_Kamal,2004,4472.089695,merged_hard
Dayr_Az_Zor,Al_Mayadin,2004,4825.192802,merged_hard
Dayr_Az_Zor,Dayr_Az_Zor,2004,5064.963504,merged_hard
Dayr_Az_Zor,Dayr_Az_Zor,2004,4035.986263,merged_hard
Hama,Al_Ghab,2004,4609.377341,merged_hard
Hama,As_Salamiyeh,2004,4438.571429,merged_hard
Hama,As_Salamiyeh,2004,3367.991845,merged_hard
Hama,As_Salamiyeh,2004,2983.688833,merged_hard
Hama,As_Salamiyeh,2004,2252.427184,merged_hard
Hama,Hama,2004,4586.039995,merged_hard
Hama,Hama,2004,4484.007242,merged_hard
Hama,Hama,2004,4246.933333,merged_hard
Hama,Hama,2004,4460.077383,merged_hard
Hama,Masyaf,2004,3945.072698,merged_hard
Hama,Muhradah,2004,5480.979334,merged_hard
Hassakeh,Al_Malika,2004,3913.444816,merged_hard
Hassakeh,Al_Malika,2004,3800.0,merged_hard
Hassakeh,Al_Malika,2004,1300.0,merged_hard
Hassakeh,Hassakeh,2004,3105.008078,merged_hard
Hassakeh,Hassakeh,2004,2859.003644,merged_hard
Hassakeh,Hassakeh,2004,3339.994843,merged_hard
Hassakeh,Hassakeh,2004,2922.320453,merged_hard
Hassakeh,Hassakeh,2004,3653.010828,merged_hard
Hassakeh,Quamishli,2004,2797.435592,merged_hard
Hassakeh,Quamishli,2004,3394.979079,merged_hard
Hassakeh,Quamishli,2004,3152.631579,merged_hard
Hassakeh,Ras_Al_Ain,2004,4283.001808,merged_hard
Hassakeh,Ras_Al_Ain,2004,3523.424222,merged_hard
Hassakeh,Ras_Al_Ain,2004,3359.090909,merged_hard
Homs,Al_Maghrim,2004,2024.390244,merged_hard
Homs,Al_Quasir,2004,3110.18711,merged_hard
Homs,Al_Quasir,2004,3899.849962,merged_hard
Homs,Al_Quasir,2004,3025.13465,merged_hard
Homs,Al_Quasir,2004,2722.222222,merged_hard
Homs,Ar_Rastan,2004,2443.118105,merged_hard
Homs,Ar_Rastan,2004,3347.826087,merged_hard
Homs,Homs,2004,3280.0,merged_hard
Homs,Homs,2004,4250.463822,merged_hard
Homs,Homs,2004,2800.0,merged_hard
Homs,Homs,2004,2078.014184,merged_hard
Homs,Tadmor,2004,2510.0,merged_hard
Homs,Tall_Kalakh,2004,3101.321586,merged_hard
Idleb,Al_Jisr_Ash_Shu,2004,4619.631902,merged_hard
Idleb,Al_Mara,2004,5064.996829,merged_hard
Idleb,Al_Mara,2004,4270.758123,merged_hard
Idleb,Al_Mara,2004,4469.740634,merged_hard
Idleb,Ariha,2004,4103.10559,merged_hard
Idleb,Harim,2004,4212.457338,merged_hard
Idleb,Idleb,2004,4664.003913,merged_hard
Idleb,Idleb,2004,4675.262655,merged_hard
Raqqa,Raqqa,2004,4916.036065,merged_hard
Raqqa,Raqqa,2004,5547.007011,merged_hard
Raqqa,Tell_Abiad,2004,4255.006031,merged_hard
Raqqa,Tell_Abiad,2004,3996.064184,merged_hard
Raqqa,Tell_Abiad,2004,5170.291342,merged_hard
Tartous,Banyas,2004,2049.079755,merged_hard
Tartous,Safita,2004,1833.333333,merged_hard
Tartous,Tartous,2004,2920.498084,merged_hard
Al_Qunaytirah,Al_Qunaytirah,2005,3000.0,merged_hard
Aleppo,Afrin,2005,3757.907068,merged_hard
Aleppo,Ain_Al_Arab,2005,3057.880231,merged_hard
Aleppo,Ain_Al_Arab,2005,3729.6875,merged_hard
Aleppo,Al_Bab,2005,3139.534884,merged_hard
Aleppo,Al_Bab,2005,2791.120081,merged_hard
Aleppo,Al_Bab,2005,2868.463266,merged_hard
Aleppo,Al_Bab,2005,3125.552608,merged_hard
Aleppo,As_Safira,2005,2968.161144,merged_hard
Aleppo,As_Safira,2005,3893.408663,merged_hard
Aleppo,As_Safira,2005,4409.448819,merged_hard
Aleppo,As_Safira,2005,5520.0,merged_hard
Aleppo,Azaz,2005,4230.99851,merged_hard
Aleppo,Azaz,2005,4970.588235,merged_hard
Aleppo,Jarablus,2005,4970.387244,merged_hard
Aleppo,Jebel_Saman,2005,3032.465008,merged_hard
Aleppo,Jebel_Saman,2005,2362.711658,merged_hard
Aleppo,Jebel_Saman,2005,2801.470588,merged_hard
Aleppo,Jebel_Saman,2005,2939.77813,merged_hard
Aleppo,Menbij,2005,4570.512821,merged_hard
Aleppo,Menbij,2005,4569.805195,merged_hard
Aleppo,Menbij,2005,4068.870523,merged_hard
As_Suweida,As_Suwayda,2005,4750.0,merged_hard
As_Suweida,Salkhad,2005,4700.0,merged_hard
As_Suweida,Shahba,2005,4000.0,merged_hard
As_Suweida,Shahba,2005,4000.0,merged_hard
Damascus,Al_Ghutta,2005,3949.596123,merged_hard
Damascus,Al_Ghutta,2005,4832.317073,merged_hard
Damascus,Al_Ghutta,2005,4199.432892,merged_hard
Damascus,Al_Qutayfah,2005,3609.44206,merged_hard
Damascus,At_Tall,2005,1666.666667,merged_hard
Damascus,At_Tall,2005,2375.0,merged_hard
Damascus,At_Tall,2005,2000.0,merged_hard
Damascus,Az_Zabdani,2005,5506.493506,merged_hard
Damascus,Darayya,2005,5402.777778,merged_hard
Damascus,Darayya,2005,4000.0,merged_hard
Damascus,Duma,2005,4835.051546,merged_hard
Damascus,Duma,2005,3260.009742,merged_hard
Damascus,Qatana,2005,6110.179641,merged_hard
Damascus,Qatana,2005,4519.944979,merged_hard
Damascus,Qatana,2005,4789.89899,merged_hard
Damascus,Yabrud,2005,3950.0,merged_hard
Damascus,Yabrud,2005,3444.444444,merged_hard
Dara,As_Sanamayn,2005,4479.674797,merged_hard
Dara,As_Sanamayn,2005,4340.463458,merged_hard
Dara,As_Sanamayn,2005,4339.130435,merged_hard
Dara,As_Sanamayn,2005,4431.372549,merged_hard
Dara,Dara,2005,4479.83415,merged_hard
Dara,Dara,2005,4260.002848,merged_hard
Dara,Dara,2005,4000.0,merged_hard
Dara,Izra,2005,4720.17673,merged_hard
Dara,Izra,2005,4120.042872,merged_hard
Dayr_Az_Zor,Abu_Kamal,2005,4360.13986,merged_hard
Dayr_Az_Zor,Al_Mayadin,2005,4030.03003,merged_hard
Dayr_Az_Zor,Dayr_Az_Zor,2005,4570.37037,merged_hard
Dayr_Az_Zor,Dayr_Az_Zor,2005,4830.061938,merged_hard
Hama,Al_Ghab,2005,5019.984229,merged_hard
Hama,As_Salamiyeh,2005,3030.38674,merged_hard
Hama,As_Salamiyeh,2005,3099.627561,merged_hard
Hama,As_Salamiyeh,2005,3501.162791,merged_hard
Hama,As_Salamiyeh,2005,3000.0,merged_hard
Hama,Hama,2005,4740.04009,merged_hard
Hama,Hama,2005,4079.929137,merged_hard
Hama,Hama,2005,4530.094271,merged_hard
Hama,Hama,2005,4309.905101,merged_hard
Hama,Masyaf,2005,4129.87013,merged_hard
Hama,Muhradah,2005,6010.038119,merged_hard
Hassakeh,Al_Malika,2005,4020.0,merged_hard
Hassakeh,Al_Malika,2005,3700.0,merged_hard
Hassakeh,Hassakeh,2005,3529.518619,merged_hard
Hassakeh,Hassakeh,2005,3119.99844,merged_hard
Hassakeh,Hassakeh,2005,3200.0,merged_hard
Hassakeh,Hassakeh,2005,3000.0,merged_hard
Hassakeh,Hassakeh,2005,2890.010515,merged_hard
Hassakeh,Quamishli,2005,3200.0,merged_hard
Hassakeh,Quamishli,2005,3579.905993,merged_hard
Hassakeh,Quamishli,2005,3150.0,merged_hard
Hassakeh,Ras_Al_Ain,2005,3500.0,merged_hard
Hassakeh,Ras_Al_Ain,2005,3049.241251,merged_hard
Hassakeh,Ras_Al_Ain,2005,3500.0,merged_hard
Hassakeh,Ras_Al_Ain,2005,3200.0,merged_hard
Homs,Al_Maghrim,2005,3507.692308,merged_hard
Homs,Al_Maghrim,2005,3509.090909,merged_hard
Homs,Al_Quasir,2005,4025.386313,merged_hard
Homs,Al_Quasir,2005,3783.142736,merged_hard
Homs,Al_Quasir,2005,2160.312805,merged_hard
Homs,Al_Quasir,2005,3195.530726,merged_hard
Homs,Ar_Rastan,2005,3510.055545,merged_hard
Homs,Ar_Rastan,2005,3372.54902,merged_hard
Homs,Homs,2005,4000.0,merged_hard
Homs,Homs,2005,3500.721501,merged_hard
Homs,Homs,2005,3500.0,merged_hard
Homs,Homs,2005,2508.108108,merged_hard
Homs,Homs,2005,2000.0,merged_hard
Homs,Tadmor,2005,5675.035663,merged_hard
Homs,Tall_Kalakh,2005,4118.518519,merged_hard
Idleb,Al_Jisr_Ash_Shu,2005,4699.856734,merged_hard
Idleb,Al_Mara,2005,4810.043042,merged_hard
Idleb,Al_Mara,2005,4809.789609,merged_hard
Idleb,Al_Mara,2005,3610.538373,merged_hard
Idleb,Ariha,2005,4749.744637,merged_hard
Idleb,Harim,2005,4700.455581,merged_hard
Idleb,Idleb,2005,4390.11258,merged_hard
Idleb,Idleb,2005,4390.638298,merged_hard
Raqqa,Al_Thawrah,2005,3949.238579,merged_hard
Raqqa,Al_Thawrah,2005,3949.88345,merged_hard
Raqqa,Raqqa,2005,4610.113489,merged_hard
Raqqa,Raqqa,2005,5200.032108,merged_hard
Raqqa,Tell_Abiad,2005,4430.02445,merged_hard
Raqqa,Tell_Abiad,2005,3809.830782,merged_hard
Tartous,Banyas,2005,2271.428571,merged_hard
Tartous,Safita,2005,2268.656716,merged_hard
Tartous,Tartous,2005,2270.337922,merged_hard
Al_Qunaytirah,Al_Qunaytirah,2007,3186.87664,merged_hard
Aleppo,Afrin,2007,4154.113248,merged_hard
Aleppo,Ain_Al_Arab,2007,3537.246722,merged_hard
Aleppo,Ain_Al_Arab,2007,3539.0625,merged_hard
Aleppo,Al_Bab,2007,4409.638554,merged_hard
Aleppo,Al_Bab,2007,4359.042553,merged_hard
Aleppo,Al_Bab,2007,4528.079132,merged_hard
Aleppo,Al_Bab,2007,3834.633385,merged_hard
Aleppo,As_Safira,2007,3857.081174,merged_hard
Aleppo,As_Safira,2007,4300.182149,merged_hard
Aleppo,As_Safira,2007,3777.777778,merged_hard
Aleppo,As_Safira,2007,3500.0,merged_hard
Aleppo,Azaz,2007,3000.0,merged_hard
Aleppo,Azaz,2007,3000.0,merged_hard
Aleppo,Jarablus,2007,3455.375254,merged_hard
Aleppo,Jebel_Saman,2007,4000.0,merged_hard
Aleppo,Jebel_Saman,2007,4000.0,merged_hard
Aleppo,Jebel_Saman,2007,3999.032414,merged_hard
Aleppo,Jebel_Saman,2007,4000.0,merged_hard
Aleppo,Menbij,2007,4109.625668,merged_hard
Aleppo,Menbij,2007,5274.853801,merged_hard
Aleppo,Menbij,2007,4488.757396,merged_hard
Aleppo,Menbij,2007,4200.0,merged_hard
As_Suweida,As_Suwayda,2007,5000.0,merged_hard
As_Suweida,Salkhad,2007,3250.0,merged_hard
As_Suweida,Shahba,2007,4000.0,merged_hard
As_Suweida,Shahba,2007,4000.0,merged_hard
Damascus,Al_Ghutta,2007,4748.335553,merged_hard
Damascus,Al_Ghutta,2007,4976.608187,merged_hard
Damascus,Al_Ghutta,2007,5432.595573,merged_hard
Damascus,Al_Qutayfah,2007,4500.0,merged_hard
Damascus,At_Tall,2007,1700.0,merged_hard
Damascus,At_Tall,2007,2000.0,merged_hard
Damascus,At_Tall,2007,3000.0,merged_hard
Damascus,Az_Zabdani,2007,3815.789474,merged_hard
Damascus,Darayya,2007,5280.0,merged_hard
Damascus,Darayya,2007,5868.686869,merged_hard
Damascus,Duma,2007,4000.0,merged_hard
Damascus,Duma,2007,4436.973402,merged_hard
Damascus,Qatana,2007,5020.304569,merged_hard
Damascus,Qatana,2007,6007.117438,merged_hard
Damascus,Qatana,2007,6121.621622,merged_hard
Damascus,Yabrud,2007,4611.111111,merged_hard
Damascus,Yabrud,2007,4478.26087,merged_hard
Dara,As_Sanamayn,2007,2020.0,merged_hard
Dara,As_Sanamayn,2007,2833.846154,merged_hard
Dara,As_Sanamayn,2007,2692.307692,merged_hard
Dara,As_Sanamayn,2007,2688.888889,merged_hard
Dara,Dara,2007,3389.932648,merged_hard
Dara,Dara,2007,2898.016243,merged_hard
Dara,Dara,2007,2920.0,merged_hard
Dara,Izra,2007,3315.238095,merged_hard
Dara,Izra,2007,2900.0,merged_hard
Dayr_Az_Zor,Abu_Kamal,2007,3768.058691,merged_hard
Dayr_Az_Zor,Al_Mayadin,2007,4083.96533,merged_hard
Dayr_Az_Zor,Dayr_Az_Zor,2007,3610.447761,merged_hard
Dayr_Az_Zor,Dayr_Az_Zor,2007,3665.038168,merged_hard
Hama,Al_Ghab,2007,4804.017587,merged_hard
Hama,As_Salamiyeh,2007,3279.538905,merged_hard
Hama,As_Salamiyeh,2007,2519.807923,merged_hard
Hama,As_Salamiyeh,2007,3562.761506,merged_hard
Hama,Hama,2007,4307.935255,merged_hard
Hama,Hama,2007,4365.013296,merged_hard
Hama,Hama,2007,3625.668449,merged_hard
Hama,Hama,2007,3675.145734,merged_hard
Hama,Masyaf,2007,3587.628866,merged_hard
Hama,Muhradah,2007,5171.997157,merged_hard
Hassakeh,Al_Malika,2007,3840.113798,merged_hard
Hassakeh,Al_Malika,2007,3100.0,merged_hard
Hassakeh,Hassakeh,2007,2285.714286,merged_hard
Hassakeh,Hassakeh,2007,3603.013919,merged_hard
Hassakeh,Hassakeh,2007,3682.834883,merged_hard
Hassakeh,Hassakeh,2007,3051.030327,merged_hard
Hassakeh,Hassakeh,2007,3103.988511,merged_hard
Hassakeh,Quamishli,2007,3668.999566,merged_hard
Hassakeh,Quamishli,2007,3309.021113,merged_hard
Hassakeh,Quamishli,2007,3000.0,merged_hard
Hassakeh,Ras_Al_Ain,2007,3804.022515,merged_hard
Hassakeh,Ras_Al_Ain,2007,3726.98348,merged_hard
Hassakeh,Ras_Al_Ain,2007,3360.714286,merged_hard
Homs,Al_Maghrim,2007,4086.206897,merged_hard
Homs,Al_Maghrim,2007,4581.818182,merged_hard
Homs,Al_Quasir,2007,3750.88968,merged_hard
Homs,Al_Quasir,2007,4387.968079,merged_hard
Homs,Al_Quasir,2007,3624.641834,merged_hard
Homs,Al_Quasir,2007,2826.923077,merged_hard
Homs,Ar_Rastan,2007,4575.020059,merged_hard
Homs,Ar_Rastan,2007,2517.241379,merged_hard
Homs,Homs,2007,3538.021869,merged_hard
Homs,Homs,2007,4250.526316,merged_hard
Homs,Homs,2007,2921.052632,merged_hard
Homs,Homs,2007,1347.51773,merged_hard
Homs,Homs,2007,2200.0,merged_hard
Homs,Tadmor,2007,4386.659129,merged_hard
Homs,Tall_Kalakh,2007,3500.0,merged_hard
Idleb,Al_Jisr_Ash_Shu,2007,3287.692308,merged_hard
Idleb,Al_Mara,2007,3718.202841,merged_hard
Idleb,Al_Mara,2007,3123.984609,merged_hard
Idleb,Al_Mara,2007,2908.609272,merged_hard
Idleb,Ariha,2007,4098.961181,merged_hard
Idleb,Harim,2007,3127.24434,merged_hard
Idleb,Idleb,2007,4483.059942,merged_hard
Idleb,Idleb,2007,5096.97733,merged_hard
Raqqa,Al_Thawrah,2007,4224.725944,merged_hard
Raqqa,Raqqa,2007,4366.981875,merged_hard
Raqqa,Raqqa,2007,5055.973518,merged_hard
Raqqa,Tell_Abiad,2007,4149.059871,merged_hard
Raqqa,Tell_Abiad,2007,2539.90915,merged_hard
Tartous,Banyas,2007,2252.173913,merged_hard
Tartous,Safita,2007,2253.521127,merged_hard
Tartous,Tartous,2007,2920.158451,merged_hard
Al_Qunaytirah,Al_Qunaytirah,2008,2000.0,merged_hard
Aleppo,Afrin,2008,3450.105042,merged_hard
Aleppo,Ain_Al_Arab,2008,1732.970027,merged_hard
Aleppo,Ain_Al_Arab,2008,2520.3125,merged_hard
Aleppo,Al_Bab,2008,2602.409639,merged_hard
Aleppo,Al_Bab,2008,2022.066856,merged_hard
Aleppo,Al_Bab,2008,2485.821518,merged_hard
Aleppo,Al_Bab,2008,2194.303797,merged_hard
Aleppo,As_Safira,2008,4435.096154,merged_hard
Aleppo,As_Safira,2008,949.8997996,merged_hard
Aleppo,As_Safira,2008,738.5321101,merged_hard
Aleppo,As_Safira,2008,520.0,merged_hard
Aleppo,Azaz,2008,2755.102041,merged_hard
Aleppo,Azaz,2008,2435.695538,merged_hard
Aleppo,Jarablus,2008,4079.207921,merged_hard
Aleppo,Jebel_Saman,2008,2836.983993,merged_hard
Aleppo,Jebel_Saman,2008,2660.988406,merged_hard
Aleppo,Jebel_Saman,2008,949.9582986,merged_hard
Aleppo,Jebel_Saman,2008,740.1574803,merged_hard
Aleppo,Menbij,2008,2673.366834,merged_hard
Aleppo,Menbij,2008,2611.111111,merged_hard
Aleppo,Menbij,2008,3667.177914,merged_hard
As_Suweida,As_Suwayda,2008,2500.0,merged_hard
As_Suweida,Salkhad,2008,2142.857143,merged_hard
As_Suweida,Shahba,2008,1772.727273,merged_hard
As_Suweida,Shahba,2008,2000.0,merged_hard
Damascus,Al_Ghutta,2008,3630.532972,merged_hard
Damascus,Al_Ghutta,2008,1507.042254,merged_hard
Damascus,Al_Ghutta,2008,4292.96875,merged_hard
Damascus,Al_Qutayfah,2008,2630.705394,merged_hard
Damascus,At_Tall,2008,2000.0,merged_hard
Damascus,At_Tall,2008,1142.857143,merged_hard
Damascus,Az_Zabdani,2008,3538.461538,merged_hard
Damascus,Darayya,2008,1454.545455,merged_hard
Damascus,Darayya,2008,4230.769231,merged_hard
Damascus,Duma,2008,3203.125,merged_hard
Damascus,Duma,2008,3360.753814,merged_hard
Damascus,Qatana,2008,3500.0,merged_hard
Damascus,Qatana,2008,5250.137741,merged_hard
Damascus,Qatana,2008,4552.941176,merged_hard
Damascus,Yabrud,2008,3000.0,merged_hard
Damascus,Yabrud,2008,1666.666667,merged_hard
Dara,As_Sanamayn,2008,2318.471338,merged_hard
Dara,As_Sanamayn,2008,2139.705882,merged_hard
Dara,As_Sanamayn,2008,2043.859649,merged_hard
Dara,As_Sanamayn,2008,1742.857143,merged_hard
Dara,Dara,2008,2389.869532,merged_hard
Dara,Dara,2008,2877.021823,merged_hard
Dara,Dara,2008,2130.434783,merged_hard
Dara,Izra,2008,2770.39627,merged_hard
Dara,Izra,2008,2473.411154,merged_hard
Dayr_Az_Zor,Abu_Kamal,2008,2846.984698,merged_hard
Dayr_Az_Zor,Al_Mayadin,2008,2913.196895,merged_hard
Dayr_Az_Zor,Dayr_Az_Zor,2008,2920.12012,merged_hard
Dayr_Az_Zor,Dayr_Az_Zor,2008,2952.020202,merged_hard
Hama,Al_Ghab,2008,3557.978954,merged_hard
Hama,As_Salamiyeh,2008,1363.387978,merged_hard
Hama,As_Salamiyeh,2008,203.2967033,merged_hard
Hama,As_Salamiyeh,2008,485.3273138,merged_hard
Hama,Hama,2008,1326.066852,merged_hard
Hama,Hama,2008,2281.006514,merged_hard
Hama,Hama,2008,1770.3125,merged_hard
Hama,Hama,2008,1880.991736,merged_hard
Hama,Masyaf,2008,2374.476987,merged_hard
Hama,Muhradah,2008,4178.93576,merged_hard
Hassakeh,Al_Malika,2008,1438.251366,merged_hard
Hassakeh,Hassakeh,2008,1992.565056,merged_hard
Hassakeh,Hassakeh,2008,1796.000597,merged_hard
Hassakeh,Hassakeh,2008,1899.841017,merged_hard
Hassakeh,Hassakeh,2008,1722.969606,merged_hard
Hassakeh,Hassakeh,2008,1749.969404,merged_hard
Hassakeh,Quamishli,2008,1847.020514,merged_hard
Hassakeh,Quamishli,2008,1393.650794,merged_hard
Hassakeh,Ras_Al_Ain,2008,3962.009204,merged_hard
Hassakeh,Ras_Al_Ain,2008,2749.95834,merged_hard
Hassakeh,Ras_Al_Ain,2008,2000.0,merged_hard
Homs,Al_Maghrim,2008,2542.372881,merged_hard
Homs,Al_Maghrim,2008,2216.216216,merged_hard
Homs,Al_Quasir,2008,3027.777778,merged_hard
Homs,Al_Quasir,2008,2712.926249,merged_hard
Homs,Al_Quasir,2008,2537.785589,merged_hard
Homs,Al_Quasir,2008,2875.0,merged_hard
Homs,Ar_Rastan,2008,2224.860745,merged_hard
Homs,Ar_Rastan,2008,2500.0,merged_hard
Homs,Homs,2008,2321.059269,merged_hard
Homs,Homs,2008,3161.936561,merged_hard
Homs,Homs,2008,1975.206612,merged_hard
Homs,Homs,2008,1674.757282,merged_hard
Homs,Homs,2008,1000.0,merged_hard
Homs,Tadmor,2008,3292.020374,merged_hard
Homs,Tall_Kalakh,2008,2812.182741,merged_hard
Idleb,Al_Jisr_Ash_Shu,2008,2055.007052,merged_hard
Idleb,Al_Mara,2008,3687.079408,merged_hard
Idleb,Al_Mara,2008,3478.142077,merged_hard
Idleb,Al_Mara,2008,1500.572738,merged_hard
Idleb,Ariha,2008,3129.078014,merged_hard
Idleb,Harim,2008,3991.666667,merged_hard
Idleb,Idleb,2008,2892.899176,merged_hard
Idleb,Idleb,2008,4500.0,merged_hard
Raqqa,Al_Thawrah,2008,3282.376502,merged_hard
Raqqa,Raqqa,2008,3825.531915,merged_hard
Raqqa,Raqqa,2008,3883.026381,merged_hard
Raqqa,Raqqa,2008,3698.012702,merged_hard
Raqqa,Tell_Abiad,2008,2793.04959,merged_hard
Raqqa,Tell_Abiad,2008,955.9512652,merged_hard
Tartous,Banyas,2008,938.5964912,merged_hard
Tartous,Safita,2008,1019.417476,merged_hard
Tartous,Tartous,2008,1274.914089,merged_hard
Al_Qunaytirah,Al_Qunaytirah,2009,3189.410887,merged_hard
Aleppo,Afrin,2009,4319.874383,merged_hard
Aleppo,Ain_Al_Arab,2009,3919.95173,merged_hard
Aleppo,Ain_Al_Arab,2009,3900.0,merged_hard
Aleppo,Al_Bab,2009,4938.596491,merged_hard
Aleppo,Al_Bab,2009,4889.108129,merged_hard
Aleppo,Al_Bab,2009,4100.061387,merged_hard
Aleppo,Al_Bab,2009,4650.49505,merged_hard
Aleppo,As_Safira,2009,5610.231425,merged_hard
Aleppo,As_Safira,2009,4700.068166,merged_hard
Aleppo,As_Safira,2009,4163.841808,merged_hard
Aleppo,As_Safira,2009,3101.265823,merged_hard
Aleppo,Azaz,2009,4143.164693,merged_hard
Aleppo,Azaz,2009,3837.362637,merged_hard
Aleppo,Jarablus,2009,4022.099448,merged_hard
Aleppo,Jebel_Saman,2009,4778.032275,merged_hard
Aleppo,Jebel_Saman,2009,4255.911419,merged_hard
Aleppo,Jebel_Saman,2009,4009.960159,merged_hard
Aleppo,Jebel_Saman,2009,3899.858956,merged_hard
Aleppo,Menbij,2009,4000.0,merged_hard
As_Suweida,As_Suwayda,2009,3500.0,merged_hard
As_Suweida,Salkhad,2009,1909.090909,merged_hard
As_Suweida,Shahba,2009,3409.090909,merged_hard
As_Suweida,Shahba,2009,3333.333333,merged_hard
Damascus,Al_Ghutta,2009,4590.47619,merged_hard
Damascus,Al_Ghutta,2009,4269.230769,merged_hard
Damascus,Al_Ghutta,2009,3175.675676,merged_hard
Damascus,Al_Qutayfah,2009,1000.0,merged_hard
Damascus,At_Tall,2009,2000.0,merged_hard
Damascus,At_Tall,2009,1571.428571,merged_hard
Damascus,Az_Zabdani,2009,3478.26087,merged_hard
Damascus,Darayya,2009,5000.0,merged_hard
Damascus,Duma,2009,2500.0,merged_hard
Damascus,Duma,2009,2502.702703,merged_hard
Damascus,Qatana,2009,4796.442688,merged_hard
Damascus,Qatana,2009,4703.085905,merged_hard
Damascus,Qatana,2009,4597.315436,merged_hard
Damascus,Yabrud,2009,2285.714286,merged_hard
Damascus,Yabrud,2009,2000.0,merged_hard
Dara,As_Sanamayn,2009,3800.687285,merged_hard
Dara,As_Sanamayn,2009,3580.786026,merged_hard
Dara,As_Sanamayn,2009,3500.0,merged_hard
Dara,As_Sanamayn,2009,3500.0,merged_hard
Dara,Dara,2009,4049.877064,merged_hard
Dara,Dara,2009,3216.758723,merged_hard
Dara,Dara,2009,3114.285714,merged_hard
Dara,Izra,2009,4050.112867,merged_hard
Dara,Izra,2009,3233.689205,merged_hard
Dara,Izra,2009,3000.0,merged_hard
Dayr_Az_Zor,Abu_Kamal,2009,2942.211055,merged_hard
Dayr_Az_Zor,Al_Mayadin,2009,3427.958446,merged_hard
Dayr_Az_Zor,Dayr_Az_Zor,2009,4698.795181,merged_hard
Dayr_Az_Zor,Dayr_Az_Zor,2009,4748.025712,merged_hard
Hama,Al_Ghab,2009,5019.003369,merged_hard
Hama,As_Salamiyeh,2009,3682.795699,merged_hard
Hama,As_Salamiyeh,2009,3627.027027,merged_hard
Hama,As_Salamiyeh,2009,2596.330275,merged_hard
Hama,As_Salamiyeh,2009,2000.0,merged_hard
Hama,Hama,2009,3866.98219,merged_hard
Hama,Hama,2009,3740.033348,merged_hard
Hama,Hama,2009,3681.318681,merged_hard
Hama,Hama,2009,3375.609756,merged_hard
Hama,Masyaf,2009,3566.666667,merged_hard
Hama,Muhradah,2009,4174.959438,merged_hard
Hassakeh,Al_Malika,2009,4416.9279,merged_hard
Hassakeh,Hassakeh,2009,4614.991482,merged_hard
Hassakeh,Hassakeh,2009,4411.005514,merged_hard
Hassakeh,Hassakeh,2009,4400.373599,merged_hard
Hassakeh,Hassakeh,2009,4384.931507,merged_hard
Hassakeh,Hassakeh,2009,3906.908172,merged_hard
Hassakeh,Quamishli,2009,3875.020184,merged_hard
Hassakeh,Quamishli,2009,3702.970297,merged_hard
